latitude,longitude,Protocol,Address,capture_file,capture_time,IP,Country,City,District
40.033292177441,116.31877111218,https,北京市 北京市 海淀区 农大南路 1号院-4号楼,pcap_data/223.104.40.234_capture_2024-06-06_21-03-58.pcap,2024-06-06_21-03-58,223.104.40.234,中国,北京市,海淀区
40.032948318724,116.31887678992,https,北京市 北京市 海淀区 农大南路 1号,pcap_data/223.104.40.234_capture_2024-06-06_21-05-29.pcap,2024-06-06_21-05-29,223.104.40.234,中国,北京市,海淀区
40.033158874534,116.31853922075,https,北京市 北京市 海淀区 农大南路 1号院-4号楼,pcap_data/223.104.40.234_capture_2024-06-06_21-06-56.pcap,2024-06-06_21-06-56,223.104.40.234,中国,北京市,海淀区
40.032133054087,116.31793720355,https,北京市 北京市 海淀区 农大南路 ,pcap_data/223.104.40.138_capture_2024-06-06_21-08-27.pcap,2024-06-06_21-08-27,223.104.40.138,中国,北京市,海淀区
40.032153549714,116.31774883911,https,北京市 北京市 海淀区 农大南路 ,pcap_data/223.104.40.138_capture_2024-06-06_21-09-39.pcap,2024-06-06_21-09-39,223.104.40.138,中国,北京市,海淀区
40.031899220066,116.31430616541,https,北京市 北京市 海淀区 农大南路 ,pcap_data/223.104.40.138_capture_2024-06-06_21-16-03.pcap,2024-06-06_21-16-03,223.104.40.138,中国,北京市,海淀区
40.031897401302,116.31433182511,https,北京市 北京市 海淀区 农大南路 ,pcap_data/223.104.40.138_capture_2024-06-06_21-18-43.pcap,2024-06-06_21-18-43,223.104.40.138,中国,北京市,海淀区
40.031704066117,116.31112994941,https,北京市 北京市 海淀区 农大南路 ,pcap_data/223.104.40.138_capture_2024-06-06_21-28-19.pcap,2024-06-06_21-28-19,223.104.40.138,中国,北京市,海淀区
40.030950146067,116.30731902143,https,北京市 北京市 海淀区 农大南路 33号3楼,pcap_data/223.104.40.138_capture_2024-06-06_21-37-26.pcap,2024-06-06_21-37-26,223.104.40.138,中国,北京市,海淀区
40.030846243633,116.30733848858,https,北京市 北京市 海淀区 农大南路 33号3楼,pcap_data/223.104.40.138_capture_2024-06-06_21-38-48.pcap,2024-06-06_21-38-48,223.104.40.138,中国,北京市,海淀区
40.029772381171,116.30789001769,https,北京市 北京市 海淀区 树村路 甲1号,pcap_data/223.104.40.138_capture_2024-06-06_21-39-53.pcap,2024-06-06_21-39-53,223.104.40.138,中国,北京市,海淀区
40.025939094696,116.30911522393,https,北京市 北京市 海淀区 树村路 ,pcap_data/223.104.40.138_capture_2024-06-06_21-42-33.pcap,2024-06-06_21-42-33,223.104.40.138,中国,北京市,海淀区
40.027380725511,116.3073852523,https,北京市 北京市 海淀区 树村中街 ,pcap_data/223.104.41.23_capture_2024-06-06_21-51-00.pcap,2024-06-06_21-51-00,223.104.41.23,中国,北京市,海淀区
40.027927991683,116.30796548449,https,北京市 北京市 海淀区 树村路 ,pcap_data/223.104.41.23_capture_2024-06-06_21-54-38.pcap,2024-06-06_21-54-38,223.104.41.23,中国,北京市,海淀区
40.028141650515,116.30849262064,https,北京市 北京市 海淀区 树村街 49号,pcap_data/223.104.41.23_capture_2024-06-07_11-27-07.pcap,2024-06-07_11-27-07,223.104.41.23,中国,北京市,海淀区
40.028132612379,116.30846534737,https,北京市 北京市 海淀区 树村街 49号,pcap_data/223.104.41.23_capture_2024-06-07_11-28-27.pcap,2024-06-07_11-28-27,223.104.41.23,中国,北京市,海淀区
40.027214728542,116.30877291199,https,北京市 北京市 海淀区 树村路 ,pcap_data/223.104.41.193_capture_2024-06-07_12-25-30.pcap,2024-06-07_12-25-30,223.104.41.193,中国,北京市,海淀区
40.023101679799,116.30844303854,https,北京市 北京市 海淀区 小清河路 ,pcap_data/223.104.41.193_capture_2024-06-07_12-28-25.pcap,2024-06-07_12-28-25,223.104.41.193,中国,北京市,海淀区
40.021840280316,116.30371966713,https,北京市 北京市 海淀区 小清河路 ,pcap_data/223.104.41.193_capture_2024-06-07_12-29-34.pcap,2024-06-07_12-29-34,223.104.41.193,中国,北京市,海淀区
40.021638695139,116.301285854,https,北京市 北京市 海淀区 西祥路 乙46号,pcap_data/223.104.41.193_capture_2024-06-07_12-31-08.pcap,2024-06-07_12-31-08,223.104.41.193,中国,北京市,海淀区
40.022188710224,116.29329661837,https,北京市 北京市 海淀区 圆明园西路 ,pcap_data/223.104.41.193_capture_2024-06-07_12-39-25.pcap,2024-06-07_12-39-25,223.104.41.193,中国,北京市,海淀区
40.007556382485,116.2960871769,https,北京市 北京市 海淀区 圆明园西路 238号,pcap_data/223.104.41.193_capture_2024-06-07_12-40-39.pcap,2024-06-07_12-40-39,223.104.41.193,中国,北京市,海淀区
39.990722794709,116.30647507953,https,北京市 北京市 海淀区 万泉河桥 ,pcap_data/223.104.41.193_capture_2024-06-07_12-45-16.pcap,2024-06-07_12-45-16,223.104.41.193,中国,北京市,海淀区
39.990722794709,116.30647507953,https,北京市 北京市 海淀区 万泉河桥 ,pcap_data/223.104.41.193_capture_2024-06-07_12-46-00.pcap,2024-06-07_12-46-00,223.104.41.193,中国,北京市,海淀区
39.99735133082,116.34369224087,https,北京市 北京市 海淀区 荷清路 ,pcap_data/223.104.41.186_capture_2024-06-07_21-17-16.pcap,2024-06-07_21-17-16,223.104.41.186,中国,北京市,海淀区
39.99735133082,116.34369224087,https,北京市 北京市 海淀区 荷清路 ,pcap_data/223.104.41.186_capture_2024-06-07_21-24-09.pcap,2024-06-07_21-24-09,223.104.41.186,中国,北京市,海淀区
39.99736236676,116.34372292256,https,北京市 北京市 海淀区 荷清路 ,pcap_data/223.104.41.186_capture_2024-06-07_22-27-48.pcap,2024-06-07_22-27-48,223.104.41.186,中国,北京市,海淀区
39.997195971583,116.34396920057,https,北京市 北京市 海淀区 荷清路 ,pcap_data/223.104.41.186_capture_2024-06-07_22-36-30.pcap,2024-06-07_22-36-30,223.104.41.186,中国,北京市,海淀区
39.998481564025,116.34353597921,https,北京市 北京市 海淀区 成府路 48号,pcap_data/223.104.38.213_capture_2024-06-07_22-40-46.pcap,2024-06-07_22-40-46,223.104.38.213,中国,北京市,海淀区
